origin_id,country_code,country_de,country_fr,country_en,region_canonical,region_de,region_fr,region_en,appellation_canonical,record_level,appellation_type,legal_scheme,legal_status,source_authority,source_url,legal_basis_url,validated_on,auction_lots_observed,notes_de,notes_fr,notes_en
US-ORI-SANTA-BARBARA-COUNTY,US,Vereinigte Staaten,États-Unis,United States,California,Kalifornien,Californie,California,Santa Barbara County,appellation,Political appellation of origin,AVA/appellation of origin,regulated_current,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,87,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
US-ORI-SONOMA-COUNTY,US,Vereinigte Staaten,États-Unis,United States,California,Kalifornien,Californie,California,Sonoma County,appellation,Political appellation of origin,AVA/appellation of origin,regulated_current,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,504,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
US-REG-CALISTOGA,US,Vereinigte Staaten,États-Unis,United States,Calistoga,Calistoga,Calistoga,Calistoga,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,0,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
US-REG-CENTRAL-COAST,US,Vereinigte Staaten,États-Unis,United States,Central Coast,Central Coast,Central Coast,Central Coast,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,83,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
US-REG-COLUMBIA-VALLEY,US,Vereinigte Staaten,États-Unis,United States,Columbia Valley,Columbia Valley,Columbia Valley,Columbia Valley,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,95,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
US-REG-COOMBSVILLE,US,Vereinigte Staaten,États-Unis,United States,Coombsville,Coombsville,Coombsville,Coombsville,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,0,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
US-REG-DIAMOND-MOUNTAIN-DISTRICT,US,Vereinigte Staaten,États-Unis,United States,Diamond Mountain District,Diamond Mountain District,Diamond Mountain District,Diamond Mountain District,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,0,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
US-REG-DUNDEE-HILLS,US,Vereinigte Staaten,États-Unis,United States,Dundee Hills,Dundee Hills,Dundee Hills,Dundee Hills,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,28,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
US-REG-EOLA-AMITY-HILLS,US,Vereinigte Staaten,États-Unis,United States,Eola-Amity Hills,Eola-Amity Hills,Eola-Amity Hills,Eola-Amity Hills,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,3,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
US-REG-FINGER-LAKES,US,Vereinigte Staaten,États-Unis,United States,Finger Lakes,Finger Lakes,Finger Lakes,Finger Lakes,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,11,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
US-REG-FORT-ROSS-SEAVIEW,US,Vereinigte Staaten,États-Unis,United States,Fort Ross-Seaview,Fort Ross-Seaview,Fort Ross-Seaview,Fort Ross-Seaview,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,3,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
US-REG-HOWELL-MOUNTAIN,US,Vereinigte Staaten,États-Unis,United States,Howell Mountain,Howell Mountain,Howell Mountain,Howell Mountain,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,7,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
US-REG-LOS-CARNEROS,US,Vereinigte Staaten,États-Unis,United States,Los Carneros,Los Carneros,Los Carneros,Los Carneros,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,1,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
US-REG-MT-VEEDER,US,Vereinigte Staaten,États-Unis,United States,Mt. Veeder,Mt. Veeder,Mt. Veeder,Mt. Veeder,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,66,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
US-REG-NAPA-VALLEY,US,Vereinigte Staaten,États-Unis,United States,Napa Valley,Napa Valley,Napa Valley,Napa Valley,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,1616,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
US-REG-OAK-KNOLL-DISTRICT-OF-NAPA-VALLEY,US,Vereinigte Staaten,États-Unis,United States,Oak Knoll District of Napa Valley,Oak Knoll District of Napa Valley,Oak Knoll District of Napa Valley,Oak Knoll District of Napa Valley,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,0,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
US-REG-OAKVILLE,US,Vereinigte Staaten,États-Unis,United States,Oakville,Oakville,Oakville,Oakville,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,3,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
US-ORI-OREGON,US,Vereinigte Staaten,États-Unis,United States,Oregon,Oregon,Oregon,Oregon,Oregon,appellation,Political appellation of origin,AVA/appellation of origin,regulated_current,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,61,Geschützter bzw. regulierter Herkunftsname; der offizielle Eigenname wird nicht übersetzt.,Nom d'origine protégé ou réglementé; le nom propre officiel n'est pas traduit.,Protected or regulated origin name; the official proper name is not translated.
US-REG-PASO-ROBLES,US,Vereinigte Staaten,États-Unis,United States,Paso Robles,Paso Robles,Paso Robles,Paso Robles,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,62,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
US-REG-RED-MOUNTAIN,US,Vereinigte Staaten,États-Unis,United States,Red Mountain,Red Mountain,Red Mountain,Red Mountain,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,6,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
US-REG-RIBBON-RIDGE,US,Vereinigte Staaten,États-Unis,United States,Ribbon Ridge,Ribbon Ridge,Ribbon Ridge,Ribbon Ridge,,region,Regional reference,AVA/appellation of origin,regional_reference_only,Alcohol and Tobacco Tax and Trade Bureau (TTB),https://www.ttb.gov/regulated-commodities/beverage-alcohol/wine/established-avas,https://www.ecfr.gov/current/title-27/chapter-I/subchapter-A/part-9,2026-09-07,0,Als Weinregion für Hierarchie und Mapping geführt; nicht als geschützte Appellation behauptet.,Conservée comme région viticole pour la hiérarchie et le mapping; aucun statut d'appellation protégée n'est affirmé.,Retained as a wine-region reference for hierarchy and mapping; not asserted as a protected appellation.
